date,true_regime,true_fair_pe,true_pit_eps,true_observed_pe,true_split_factor_to_final,true_close_split_adjusted,true_pit_eps_split_adjusted,true_observed_pe_split_adjusted,demo_generator_version
2013-02-20,BULL,30.99999999999993,2.2402767797857828,31.96188647335713,2.0,35.801736052205634,1.1201383898928914,31.96188647335713,smooth_fair_pe_pit_truth_xnys_v5
2013-02-21,BULL,30.99999999999993,2.2402767797857828,32.10392776957227,2.0,35.96084196104637,1.1201383898928914,32.10392776957227,smooth_fair_pe_pit_truth_xnys_v5
2013-02-22,BULL,30.99999999999993,2.2402767797857828,31.88383634778905,2.0,35.714309110220874,1.1201383898928914,31.88383634778905,smooth_fair_pe_pit_truth_xnys_v5
2013-02-25,BULL,30.99999999999993,2.2402767797857828,32.01874128024039,2.0,35.865421304045526,1.1201383898928914,32.01874128024039,smooth_fair_pe_pit_truth_xnys_v5
2013-02-26,BULL,30.99999999999993,2.2402767797857828,31.59771963429831,2.0,35.39381879544991,1.1201383898928914,31.59771963429831,smooth_fair_pe_pit_truth_xnys_v5
2013-02-27,BULL,30.99999999999993,2.2402767797857828,31.063622396900445,2.0,34.795555975904826,1.1201383898928914,31.063622396900445,smooth_fair_pe_pit_truth_xnys_v5
2013-02-28,BULL,30.99999999999993,2.2402767797857828,31.653596344750408,2.0,35.45640844392823,1.1201383898928914,31.653596344750408,smooth_fair_pe_pit_truth_xnys_v5
2013-03-01,BULL,30.99999999999993,2.2402767797857828,31.57767003104334,2.0,35.3713604651419,1.1201383898928914,31.57767003104334,smooth_fair_pe_pit_truth_xnys_v5
2013-03-04,BULL,30.99999999999993,2.2402767797857828,32.71194841203616,2.0,36.64190922451751,1.1201383898928914,32.71194841203616,smooth_fair_pe_pit_truth_xnys_v5
2013-03-05,BULL,30.99999999999993,2.2402767797857828,32.633807578467945,2.0,36.55438067701952,1.1201383898928914,32.633807578467945,smooth_fair_pe_pit_truth_xnys_v5
2013-03-06,BULL,30.99999999999993,2.2402767797857828,31.9955775998608,2.0,35.83947477640114,1.1201383898928914,31.9955775998608,smooth_fair_pe_pit_truth_xnys_v5
2013-03-07,BULL,30.99999999999993,2.2402767797857828,32.64807840725783,2.0,36.57036598020266,1.1201383898928914,32.64807840725783,smooth_fair_pe_pit_truth_xnys_v5
2013-03-08,BULL,30.99999999999993,2.2402767797857828,32.91842314107034,2.0,36.87318949505143,1.1201383898928914,32.91842314107034,smooth_fair_pe_pit_truth_xnys_v5
2013-03-11,BULL,30.99999999999993,2.2402767797857828,33.232006750178414,2.0,37.22444653405454,1.1201383898928914,33.232006750178414,smooth_fair_pe_pit_truth_xnys_v5
2013-03-12,BULL,30.99999999999993,2.2402767797857828,33.810544000856694,2.0,37.87248831852238,1.1201383898928914,33.810544000856694,smooth_fair_pe_pit_truth_xnys_v5
2013-03-13,BULL,30.99999999999993,2.2402767797857828,33.2420367812658,2.0,37.23568155692735,1.1201383898928914,33.2420367812658,smooth_fair_pe_pit_truth_xnys_v5
2013-03-14,BULL,30.99999999999993,2.2402767797857828,33.027316812420025,2.0,36.99516547674659,1.1201383898928914,33.027316812420025,smooth_fair_pe_pit_truth_xnys_v5
2013-03-15,BULL,30.99999999999993,2.2402767797857828,32.80064029755005,2.0,36.74125641035361,1.1201383898928914,32.80064029755005,smooth_fair_pe_pit_truth_xnys_v5
2013-03-18,BULL,30.99999999999993,2.2402767797857828,31.938971743261696,2.0,35.77606838333171,1.1201383898928914,31.938971743261696,smooth_fair_pe_pit_truth_xnys_v5
2013-03-19,BEAR,30.53787932057013,2.2402767797857828,31.257914090178712,2.0,35.013189560383104,1.1201383898928914,31.257914090178712,smooth_fair_pe_pit_truth_xnys_v5
2013-03-20,BEAR,30.093945192549548,2.2402767797857828,31.50937996518641,2.0,35.29486614072724,1.1201383898928914,31.50937996518641,smooth_fair_pe_pit_truth_xnys_v5
2013-03-21,BEAR,29.66732372491801,2.2402767797857828,31.109770094105052,2.0,34.84724778314886,1.1201383898928914,31.109770094105052,smooth_fair_pe_pit_truth_xnys_v5
2013-03-22,BEAR,29.25719150068928,2.2402767797857828,29.860109321771912,2.0,33.44745477771531,1.1201383898928914,29.860109321771912,smooth_fair_pe_pit_truth_xnys_v5
2013-03-25,BEAR,28.86277218858222,2.2402767797857828,28.609008749873755,2.0,32.04604899751523,1.1201383898928914,28.609008749873755,smooth_fair_pe_pit_truth_xnys_v5
2013-03-26,BEAR,28.48333341143097,2.2402767797857828,29.10715451996628,2.0,32.60404119835862,1.1201383898928914,29.10715451996628,smooth_fair_pe_pit_truth_xnys_v5
2013-03-27,BEAR,28.11818384981133,2.2402767797857828,28.650065353868776,2.0,32.09203807580868,1.1201383898928914,28.650065353868776,smooth_fair_pe_pit_truth_xnys_v5
2013-03-28,BEAR,27.7666705613294,2.2402767797857828,27.93269614392688,2.0,31.28848528402563,1.1201383898928914,27.93269614392688,smooth_fair_pe_pit_truth_xnys_v5
2013-04-01,BEAR,27.42817649779261,2.2402767797857828,27.44661345368829,2.0,30.744005402026968,1.1201383898928914,27.44661345368829,smooth_fair_pe_pit_truth_xnys_v5
2013-04-02,BEAR,27.10211820408442,2.2402767797857828,26.407603879953605,2.0,29.5801708910205,1.1201383898928914,26.407603879953605,smooth_fair_pe_pit_truth_xnys_v5
2013-04-03,BEAR,26.78794368400792,2.2402767797857828,26.82046826161633,2.0,30.042636134740317,1.1201383898928914,26.82046826161633,smooth_fair_pe_pit_truth_xnys_v5
2013-04-04,BEAR,26.485130419669478,2.2402767797857828,27.019462357382967,2.0,30.265537060770544,1.1201383898928914,27.019462357382967,smooth_fair_pe_pit_truth_xnys_v5
2013-04-05,BEAR,26.1931835321538,2.2402767797857828,27.397245240229758,2.0,30.68870617089164,1.1201383898928914,27.397245240229758,smooth_fair_pe_pit_truth_xnys_v5
2013-04-08,BEAR,25.91163407230967,2.2990770046657256,26.40397687201731,2.0,30.352388029090328,1.1495385023328628,26.40397687201731,smooth_fair_pe_pit_truth_xnys_v5
2013-04-09,BEAR,25.640037431433317,2.2990770046657256,26.777979541280374,2.0,30.78231849738348,1.1495385023328628,26.777979541280374,smooth_fair_pe_pit_truth_xnys_v5
2013-04-10,BEAR,25.377971862513093,2.2990770046657256,26.55774344152306,2.0,30.529148621108828,1.1495385023328628,26.55774344152306,smooth_fair_pe_pit_truth_xnys_v5
2013-04-11,BEAR,25.12503710349449,2.2990770046657256,26.62728532959506,2.0,30.609089698972515,1.1495385023328628,26.62728532959506,smooth_fair_pe_pit_truth_xnys_v5
2013-04-12,BEAR,24.88085309474648,2.2990770046657256,26.61911442152651,2.0,30.59969692554869,1.1495385023328628,26.61911442152651,smooth_fair_pe_pit_truth_xnys_v5
2013-04-15,BEAR,24.645058783566487,2.2990770046657256,26.55650679124697,2.0,30.527727044002543,1.1495385023328628,26.55650679124697,smooth_fair_pe_pit_truth_xnys_v5
2013-04-16,BEAR,24.41731100915704,2.2990770046657256,26.357994773968457,2.0,30.299529836965124,1.1495385023328628,26.357994773968457,smooth_fair_pe_pit_truth_xnys_v5
2013-04-17,BEAR,24.19728346205036,2.2990770046657256,25.89214370134161,2.0,29.764016092627497,1.1495385023328628,25.89214370134161,smooth_fair_pe_pit_truth_xnys_v5
2013-04-18,BEAR,23.984665712450745,2.2990770046657256,26.45723845254527,2.0,30.41361426660232,1.1495385023328628,26.45723845254527,smooth_fair_pe_pit_truth_xnys_v5
2013-04-19,BEAR,23.779162302414804,2.2990770046657256,25.65434573076447,2.0,29.49065816967246,1.1495385023328628,25.65434573076447,smooth_fair_pe_pit_truth_xnys_v5
2013-04-22,BEAR,23.580491897200147,2.2990770046657256,25.32637675092848,2.0,29.11364519978016,1.1495385023328628,25.32637675092848,smooth_fair_pe_pit_truth_xnys_v5
2013-04-23,BEAR,23.388386491487346,2.2990770046657256,25.01932679636229,2.0,28.760679454866764,1.1495385023328628,25.01932679636229,smooth_fair_pe_pit_truth_xnys_v5
2013-04-24,BEAR,23.20259066652211,2.2990770046657256,24.90011283964672,2.0,28.62363842160677,1.1495385023328628,24.90011283964672,smooth_fair_pe_pit_truth_xnys_v5
2013-04-25,BEAR,23.022860894536866,2.2990770046657256,24.413324245917877,2.0,28.064056190619,1.1495385023328628,24.413324245917877,smooth_fair_pe_pit_truth_xnys_v5
2013-04-26,BEAR,22.84896488709644,2.2990770046657256,24.28099998949285,2.0,27.911944363065874,1.1495385023328628,24.28099998949285,smooth_fair_pe_pit_truth_xnys_v5
2013-04-29,BEAR,22.68068098427412,2.2990770046657256,23.941548309821084,2.0,27.52173158760161,1.1495385023328628,23.941548309821084,smooth_fair_pe_pit_truth_xnys_v5
2013-04-30,BEAR,22.51779758180332,2.2990770046657256,23.02744144872716,2.0,26.47093055552751,1.1495385023328628,23.02744144872716,smooth_fair_pe_pit_truth_xnys_v5
2013-05-01,BEAR,22.36011259356922,2.2990770046657256,22.83942933851832,2.0,26.2548033959376,1.1495385023328628,22.83942933851832,smooth_fair_pe_pit_truth_xnys_v5
2013-05-02,BEAR,22.20743294700581,2.2990770046657256,22.210252506291123,2.0,25.53154040251661,1.1495385023328628,22.210252506291123,smooth_fair_pe_pit_truth_xnys_v5
2013-05-03,BEAR,22.05957410914785,2.2990770046657256,21.384088193471964,2.0,24.581832715677617,1.1495385023328628,21.384088193471964,smooth_fair_pe_pit_truth_xnys_v5
2013-05-06,BEAR,21.916359641256346,2.2990770046657256,21.337444030438533,2.0,24.528213454361595,1.1495385023328628,21.337444030438533,smooth_fair_pe_pit_truth_xnys_v5
2013-05-07,BEAR,21.77762078009159,2.2990770046657256,21.42377012246906,2.0,24.62744862090662,1.1495385023328628,21.42377012246906,smooth_fair_pe_pit_truth_xnys_v5
2013-05-08,BEAR,21.643196044050335,2.2990770046657256,21.51548254515343,2.0,24.732875581924525,1.1495385023328628,21.51548254515343,smooth_fair_pe_pit_truth_xnys_v5
2013-05-09,BEAR,21.5129308625151,2.2990770046657256,21.613108869859463,2.0,24.84510080101536,1.1495385023328628,21.613108869859463,smooth_fair_pe_pit_truth_xnys_v5
2013-05-10,BEAR,21.38667722688401,2.2990770046657256,20.74590025810117,2.0,23.848211112244567,1.1495385023328628,20.74590025810117,smooth_fair_pe_pit_truth_xnys_v5
2013-05-13,BEAR,21.264293361861245,2.2990770046657256,20.16476239228177,2.0,23.180170760321616,1.1495385023328628,20.16476239228177,smooth_fair_pe_pit_truth_xnys_v5
2013-05-14,BEAR,21.14564341568979,2.2990770046657256,20.8436676289194,2.0,23.960598469271982,1.1495385023328628,20.8436676289194,smooth_fair_pe_pit_truth_xnys_v5
2013-05-15,BEAR,21.0305971681033,2.2990770046657256,20.360727893303796,2.0,23.405440648875388,1.1495385023328628,20.360727893303796,smooth_fair_pe_pit_truth_xnys_v5
2013-05-16,BEAR,20.9190297548603,2.2990770046657256,20.516433133803336,2.0,23.584429817844608,1.1495385023328628,20.516433133803336,smooth_fair_pe_pit_truth_xnys_v5
2013-05-17,BEAR,20.810821407804507,2.2990770046657256,20.183009586827147,2.0,23.20114661301109,1.1495385023328628,20.183009586827147,smooth_fair_pe_pit_truth_xnys_v5
2013-05-20,BEAR,20.705857209469134,2.2990770046657256,20.1470257948658,2.0,23.159781858691588,1.1495385023328628,20.1470257948658,smooth_fair_pe_pit_truth_xnys_v5
2013-05-21,BEAR,20.60402686131129,2.2990770046657256,19.85328755607699,2.0,22.82211844359641,1.1495385023328628,19.85328755607699,smooth_fair_pe_pit_truth_xnys_v5
2013-05-22,BEAR,20.50522446472621,2.2990770046657256,20.00330559594965,2.0,22.99456995647454,1.1495385023328628,20.00330559594965,smooth_fair_pe_pit_truth_xnys_v5
2013-05-23,BEAR,20.40934831404905,2.2990770046657256,19.98855270063088,2.0,22.97761093528472,1.1495385023328628,19.98855270063088,smooth_fair_pe_pit_truth_xnys_v5
2013-05-24,BEAR,20.31630070080661,2.2990770046657256,19.762200240901883,2.0,22.71741006772849,1.1495385023328628,19.762200240901883,smooth_fair_pe_pit_truth_xnys_v5
2013-05-28,BEAR,20.225987728530946,2.2990770046657256,19.337995360045664,2.0,22.229770224306744,1.1495385023328628,19.337995360045664,smooth_fair_pe_pit_truth_xnys_v5
2013-05-29,BEAR,20.13831913749363,2.2990770046657256,19.399391154870862,2.0,22.300347054339635,1.1495385023328628,19.399391154870862,smooth_fair_pe_pit_truth_xnys_v5
2013-05-30,BEAR,20.05320813876212,2.2990770046657256,18.94273405810877,2.0,21.77540213924806,1.1495385023328628,18.94273405810877,smooth_fair_pe_pit_truth_xnys_v5
2013-05-31,BEAR,19.970571257019568,2.2990770046657256,19.07548146850088,2.0,21.92800039857878,1.1495385023328628,19.07548146850088,smooth_fair_pe_pit_truth_xnys_v5
2013-06-03,SIDEWAYS,20.04120921281236,2.2990770046657256,20.124998800715694,2.0,23.134460980825384,1.1495385023328628,20.124998800715694,smooth_fair_pe_pit_truth_xnys_v5
2013-06-04,SIDEWAYS,20.11032177487602,2.2990770046657256,20.68601950189941,2.0,23.77937587744184,1.1495385023328628,20.68601950189941,smooth_fair_pe_pit_truth_xnys_v5
2013-06-05,SIDEWAYS,20.177935989400183,2.2990770046657256,20.990110119168016,2.0,24.12893975019027,1.1495385023328628,20.990110119168016,smooth_fair_pe_pit_truth_xnys_v5
2013-06-06,SIDEWAYS,20.24407871872207,2.2990770046657256,20.976764271089028,2.0,24.11359818397719,1.1495385023328628,20.976764271089028,smooth_fair_pe_pit_truth_xnys_v5
2013-06-07,SIDEWAYS,20.30877662542043,2.2990770046657256,20.27878833664991,2.0,23.311247973637663,1.1495385023328628,20.27878833664991,smooth_fair_pe_pit_truth_xnys_v5
2013-06-10,SIDEWAYS,20.37205615756268,2.2990770046657256,19.86528953986457,2.0,22.8359151860646,1.1495385023328628,19.86528953986457,smooth_fair_pe_pit_truth_xnys_v5
2013-06-11,SIDEWAYS,20.433943535055835,2.2990770046657256,20.421921337398963,2.0,23.475784868953134,1.1495385023328628,20.421921337398963,smooth_fair_pe_pit_truth_xnys_v5
2013-06-12,SIDEWAYS,20.49446473705313,2.2990770046657256,20.19400990068722,2.0,23.213791897330992,1.1495385023328628,20.19400990068722,smooth_fair_pe_pit_truth_xnys_v5
2013-06-13,SIDEWAYS,20.553645490369476,2.2990770046657256,20.0167434642073,2.0,23.01001730342598,1.1495385023328628,20.0167434642073,smooth_fair_pe_pit_truth_xnys_v5
2013-06-14,SIDEWAYS,20.611511258860013,2.2990770046657256,20.045144178724293,2.0,23.042665018257026,1.1495385023328628,20.045144178724293,smooth_fair_pe_pit_truth_xnys_v5
2013-06-17,SIDEWAYS,20.66808723371756,2.2990770046657256,19.75255767285242,2.0,22.706325564494268,1.1495385023328628,19.75255767285242,smooth_fair_pe_pit_truth_xnys_v5
2013-06-18,SIDEWAYS,20.723398324645625,2.2990770046657256,19.4256081533239,2.0,22.33048450347701,1.1495385023328628,19.4256081533239,smooth_fair_pe_pit_truth_xnys_v5
2013-06-19,SIDEWAYS,20.77746915186544,2.2990770046657256,19.53425738032202,2.0,22.455380973160047,1.1495385023328628,19.53425738032202,smooth_fair_pe_pit_truth_xnys_v5
2013-06-20,SIDEWAYS,20.830324038916302,2.2990770046657256,19.343661154536505,2.0,22.23628327322027,1.1495385023328628,19.343661154536505,smooth_fair_pe_pit_truth_xnys_v5
2013-06-21,SIDEWAYS,20.881987006210228,2.2990770046657256,19.21990103845854,2.0,22.094016254735465,1.1495385023328628,19.21990103845854,smooth_fair_pe_pit_truth_xnys_v5
2013-06-24,SIDEWAYS,20.932481765302825,2.2990770046657256,19.09213439683625,2.0,21.94714358087688,1.1495385023328628,19.09213439683625,smooth_fair_pe_pit_truth_xnys_v5
2013-06-25,SIDEWAYS,20.981831713843885,2.2990770046657256,19.424890615619063,2.0,22.32965966625842,1.1495385023328628,19.424890615619063,smooth_fair_pe_pit_truth_xnys_v5
2013-06-26,SIDEWAYS,21.030059931172342,2.2990770046657256,19.47826120921684,2.0,22.391011218491418,1.1495385023328628,19.47826120921684,smooth_fair_pe_pit_truth_xnys_v5
2013-06-27,SIDEWAYS,21.077189174521425,2.2990770046657256,19.548968076875266,2.0,22.47229148524413,1.1495385023328628,19.548968076875266,smooth_fair_pe_pit_truth_xnys_v5
2013-06-28,SIDEWAYS,21.123241875801213,2.2990770046657256,19.892966574892373,2.0,22.86773100345948,1.1495385023328628,19.892966574892373,smooth_fair_pe_pit_truth_xnys_v5
2013-07-01,SIDEWAYS,21.16824013892705,2.2990770046657256,19.956162392316557,2.0,22.94037702877497,1.1495385023328628,19.956162392316557,smooth_fair_pe_pit_truth_xnys_v5
2013-07-02,SIDEWAYS,21.2122057376632,2.2990770046657256,19.96822108541996,2.0,22.954238960785155,1.1495385023328628,19.96822108541996,smooth_fair_pe_pit_truth_xnys_v5
2013-07-03,SIDEWAYS,21.25516011395264,2.2990770046657256,20.867832998251377,2.0,23.98837749174218,1.1495385023328628,20.867832998251377,smooth_fair_pe_pit_truth_xnys_v5
2013-07-05,SIDEWAYS,21.29712437670492,2.2990770046657256,21.22350379098822,2.0,24.39723476214844,1.1495385023328628,21.22350379098822,smooth_fair_pe_pit_truth_xnys_v5
2013-07-08,SIDEWAYS,21.33811930101503,2.368975146124453,20.62368195627206,2.0,24.42849498799192,1.1844875730622264,20.62368195627206,smooth_fair_pe_pit_truth_xnys_v5
2013-07-09,SIDEWAYS,21.37816532778747,2.368975146124453,20.734712907239288,2.0,24.560009769637887,1.1844875730622264,20.734712907239288,smooth_fair_pe_pit_truth_xnys_v5
2013-07-10,SIDEWAYS,21.41728256374077,2.368975146124453,20.51997449403165,2.0,24.305654787734337,1.1844875730622264,20.51997449403165,smooth_fair_pe_pit_truth_xnys_v5
2013-07-11,SIDEWAYS,21.45549078176863,2.368975146124453,20.29261137342693,2.0,24.03634599680539,1.1844875730622264,20.29261137342693,smooth_fair_pe_pit_truth_xnys_v5
2013-07-12,SIDEWAYS,21.49280942163514,2.368975146124453,20.68032506551149,2.0,24.49558804698563,1.1844875730622264,20.68032506551149,smooth_fair_pe_pit_truth_xnys_v5
2013-07-15,SIDEWAYS,21.529257590982155,2.368975146124453,20.93030816503971,2.0,24.791689921852385,1.1844875730622264,20.93030816503971,smooth_fair_pe_pit_truth_xnys_v5
2013-07-16,SIDEWAYS,21.564854066628207,2.368975146124453,21.17324890195953,2.0,25.07945020572449,1.1844875730622264,21.17324890195953,smooth_fair_pe_pit_truth_xnys_v5
2013-07-17,SIDEWAYS,21.5996172961391,2.368975146124453,21.338313912149637,2.0,25.274967659042066,1.1844875730622264,21.338313912149637,smooth_fair_pe_pit_truth_xnys_v5
2013-07-18,SIDEWAYS,21.63356539965122,2.368975146124453,21.405258976447115,2.0,25.35426325578028,1.1844875730622264,21.405258976447115,smooth_fair_pe_pit_truth_xnys_v5
2013-07-19,SIDEWAYS,21.666716171929604,2.368975146124453,21.72230953743937,2.0,25.729805705308017,1.1844875730622264,21.72230953743937,smooth_fair_pe_pit_truth_xnys_v5
2013-07-22,SIDEWAYS,21.699087084643462,2.368975146124453,22.120636471465875,2.0,26.201619008678385,1.1844875730622264,22.120636471465875,smooth_fair_pe_pit_truth_xnys_v5
2013-07-23,SIDEWAYS,21.73069528884286,2.368975146124453,22.493226264236053,2.0,26.64294698806449,1.1844875730622264,22.493226264236053,smooth_fair_pe_pit_truth_xnys_v5
2013-07-24,SIDEWAYS,21.76155761762092,2.368975146124453,22.43786900462362,2.0,26.57737700197479,1.1844875730622264,22.43786900462362,smooth_fair_pe_pit_truth_xnys_v5
2013-07-25,SIDEWAYS,21.791690588946764,2.368975146124453,22.994691957950646,2.0,27.23692687058645,1.1844875730622264,22.994691957950646,smooth_fair_pe_pit_truth_xnys_v5
2013-07-26,SIDEWAYS,21.82111040865506,2.368975146124453,23.046196704110248,2.0,27.29793360236623,1.1844875730622264,23.046196704110248,smooth_fair_pe_pit_truth_xnys_v5
2013-07-29,SIDEWAYS,21.84983297357876,2.368975146124453,23.264336388739867,2.0,27.556317348001727,1.1844875730622264,23.264336388739867,smooth_fair_pe_pit_truth_xnys_v5
2013-07-30,SIDEWAYS,21.877873874812444,2.368975146124453,23.324818593433072,2.0,27.627957767852237,1.1844875730622264,23.324818593433072,smooth_fair_pe_pit_truth_xnys_v5
2013-07-31,SIDEWAYS,21.905248401094063,2.368975146124453,23.368104110995148,2.0,27.67922892549808,1.1844875730622264,23.368104110995148,smooth_fair_pe_pit_truth_xnys_v5
2013-08-01,SIDEWAYS,21.93197154229381,2.368975146124453,22.99941861147909,2.0,27.242525532953067,1.1844875730622264,22.99941861147909,smooth_fair_pe_pit_truth_xnys_v5
2013-08-02,SIDEWAYS,21.958057992999173,2.368975146124453,23.25291645672288,2.0,27.54279058044239,1.1844875730622264,23.25291645672288,smooth_fair_pe_pit_truth_xnys_v5
2013-08-05,SIDEWAYS,21.983522156186044,2.368975146124453,24.41913582716492,2.0,28.92416293219544,1.1844875730622264,24.41913582716492,smooth_fair_pe_pit_truth_xnys_v5
2013-08-06,SIDEWAYS,22.00837814696615,2.368975146124453,24.129770308676548,2.0,28.581413071473253,1.1844875730622264,24.129770308676548,smooth_fair_pe_pit_truth_xnys_v5
2013-08-07,SIDEWAYS,22.03263979640164,2.368975146124453,24.05408054802282,2.0,28.49175949057086,1.1844875730622264,24.05408054802282,smooth_fair_pe_pit_truth_xnys_v5
2013-08-08,SIDEWAYS,22.05632065537827,2.368975146124453,23.76182752089923,2.0,28.14558941175315,1.1844875730622264,23.76182752089923,smooth_fair_pe_pit_truth_xnys_v5
2013-08-09,SIDEWAYS,22.079433998528977,2.368975146124453,23.47355697614956,2.0,27.80413653381728,1.1844875730622264,23.47355697614956,smooth_fair_pe_pit_truth_xnys_v5
2013-08-12,SIDEWAYS,22.10199282820023,2.368975146124453,24.07134565028206,2.0,28.512209789644576,1.1844875730622264,24.07134565028206,smooth_fair_pe_pit_truth_xnys_v5
