date,open,high,low,close,volume,stock_split,symbol,available_at,eps_ttm_raw,filed_at,period_end,eps_method,eps_primary_method,eps_definition,eps_disagreement,eps_confidence,timestamp_exact,eps_method_count,eps_method_values,eps_approximation_flag,eps_reconstruction_approximate,eps_quarter_sources,accession,fiscal_period,source_tag,eps_source_tag,shares_source_tag,event_source,effective_date,eps_split_factor,eps_ttm,negative_earnings_flag,observed_pe,earnings_yield,eps_staleness_days,eps_period_age_days,price_basis,stock_return_5,pe_change_5,pe_log_change_5,stock_return_20,pe_change_20,pe_log_change_20,stock_return_63,pe_change_63,pe_log_change_63,stock_return_126,pe_change_126,pe_log_change_126,stock_return_252,pe_change_252,pe_log_change_252,eps_ttm_growth_252,eps_ttm_growth_126,pe_lag_21,log_pe_lag_21,pe_median_252_lag,pe_median_756_lag,benchmark_close,benchmark_return_1,benchmark_return_5,benchmark_return_21,benchmark_return_63,benchmark_return_126,benchmark_return_252,benchmark_realized_vol_10,benchmark_realized_vol_20,benchmark_realized_vol_63,benchmark_sma_20,benchmark_sma_50,benchmark_sma_200,benchmark_price_vs_sma_50,benchmark_price_vs_sma_200,benchmark_sma_50_vs_200,benchmark_sma_200_slope_20,benchmark_drawdown_252,benchmark_trend_efficiency_63,benchmark_volume_log_z_63,p_bear,p_sideways,p_bull,regime_entropy,regime_agreement,ensemble_dynamic_active,regime_active_model_count,regime_effective_model_count,regime_diversity_factor,weight_rule,loss_rule,weight_sjm3,loss_sjm3,weight_sjm2_gate,loss_sjm2_gate,weight_hmm3,loss_hmm3,market_regime,regime_confidence,forecast_p_bear,forecast_p_sideways,forecast_p_bull,rule_p_bear,rule_p_sideways,rule_p_bull,sjm3_p_bear,sjm3_p_sideways,sjm3_p_bull,sjm2_gate_p_bear,sjm2_gate_p_sideways,sjm2_gate_p_bull,sjm2_p_bear,sjm2_p_sideways,sjm2_p_bull,hmm3_p_bear,hmm3_p_sideways,hmm3_p_bull,pe_bear_median,pe_bear_log_mean,pe_bear_log_std,pe_bear_percentile,pe_bear_log_z,pe_bear_effective_history,pe_sideways_median,pe_sideways_log_mean,pe_sideways_log_std,pe_sideways_percentile,pe_sideways_log_z,pe_sideways_effective_history,pe_bull_median,pe_bull_log_mean,pe_bull_log_std,pe_bull_percentile,pe_bull_log_z,pe_bull_effective_history,pe_history_count,statistical_expected_pe,regime_conditional_pe_percentile,regime_conditional_pe_log_z,regime_adjusted_valuation_score,ml_expected_pe,expected_pe,expected_pe_weight_stat,expected_pe_weight_ml,expected_pe_stat_oos_log_mae,expected_pe_ml_oos_log_mae,expected_pe_blend_dynamic,pe_gap_log,pe_gap_percent,valuation_state,valuation_confidence
2015-05-05,44.155258756892295,44.31758743954348,44.02835629843199,44.17291728582833,3837244,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,29.83911278940318,0.03351306076215282,27.0,33.0,split_adjusted,0.05369263487534792,0.05369263487534792,0.052300789825117544,-0.019539865578703797,-0.05973581781485737,-0.061594398325989896,0.09603964419889088,0.05110527548725208,0.049842253850133744,0.5026966430377702,0.38305506398021105,0.32429486677087693,0.7451235387570567,0.5252827605345953,0.42217980961581203,0.14413116302803397,0.0865052897556009,31.547259108784782,3.4514867106899505,24.577587026566462,23.491186720967285,72.22495688165014,0.009726086725891037,0.0021879562335320735,0.030185916982537142,0.2463969219706741,0.1412646140276015,0.1671707053047995,0.22057456580153478,0.2141122535602813,0.19059813573682408,69.73617728516432,66.77259542094275,64.19086087908289,0.08165567664900597,0.1251594992268632,0.04021965909949565,0.005816176802961204,-0.014728969153607996,0.35555687344586073,-0.7518339436360197,0.2917776183864331,0.31741181758116593,0.390810564032401,0.992914188453654,0.95431079230243,True,1,1.0,0.0,1.0,1.143021947914531,,,,,,,BULL,0.003897196350490312,,,,0.2917776183864331,0.31741181758116593,0.390810564032401,,,,,,,,,,,,,23.322015568985176,3.137299164947684,0.15364331464727365,97.08269735015799,1.6826041424630562,152.18723014681893,23.41250783321298,3.148967980283889,0.15453007428230567,96.29834977102684,1.5974370264010025,125.43413812853153,23.614890664590398,3.1595201643912674,0.15337487123091378,95.58523500888711,1.5406687963109185,111.37863172464955,586,23.328765878562237,96.24851205724124,1.6001012606698026,3.7514879427587573,29.441484913524132,29.44121631106815,3.920334488481296e-05,0.9999607966551152,0.14323255906833904,0.023990288498373646,1,0.013424434713703803,0.01351494700935475,NORMAL_FOR_CONDITIONS,0.6831691589051471
2015-05-06,43.62000418951676,43.937483378596646,43.5121494348724,43.624415231766775,1177234,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,29.46859583779553,0.03393442990987138,28.0,34.0,split_adjusted,0.03832419287105404,0.03832419287105426,0.037608060519128905,-0.0158620227671471,-0.0158620227671471,-0.015989170994802127,0.07821561440731983,0.0340119779559791,0.033446360115833684,0.48355166257180016,0.36543436701123766,0.31147259560709406,0.7213313080369683,0.5044877402703798,0.4084524683478028,0.14413116302803397,0.0865052897556009,31.734818101927566,3.4574144409609313,24.591383328010167,23.50235197884781,71.51218430239122,-0.009868785112975509,-0.024452397235070866,0.046329953757862086,0.22317458547669444,0.1477578410745508,0.14804983093964008,0.23521045216592318,0.2182192234970201,0.1921404237824111,69.87244323057077,66.93639255200053,64.20748634615686,0.06836029812685118,0.1137670756468041,0.042501371119428866,0.005638553699929494,-0.024452397235070866,0.32334903073335675,1.3128713640377963,0.2942910622095738,0.3190923315770613,0.38661660621336497,0.9938665458468685,0.9539962454660024,True,1,1.0,0.0,1.0,1.1427182206783428,,,,,,,BULL,0.00337339978422232,,,,0.2942910622095738,0.3190923315770613,0.38661660621336497,,,,,,,,,,,,,23.333242765756246,3.1377938599689874,0.1539114693925472,95.45832181413486,1.59527609892206,152.47900776520535,23.418546056345594,3.149591064149003,0.15483116728274882,94.22203897150413,1.509606162595479,125.75154994611269,23.623425827292454,3.1603464053280224,0.15374054801948847,93.01327942791488,1.4503574104900716,111.76944228868196,587,23.342539974745172,94.1185394499829,1.5119115076950855,5.881460550017096,29.19058389998518,29.190334644064333,3.819385296457137e-05,0.9999618061470354,0.14357328852995535,0.023939690521862404,1,0.009487499301278124,0.009532648293491678,NORMAL_FOR_CONDITIONS,0.6830120199352666
2015-05-07,42.65754878249837,42.704976022186976,42.254346742053485,42.54653703152967,1593014,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,28.74048161835201,0.034794128131849324,29.0,35.0,split_adjusted,-0.0002746628266191431,-0.0002746628266190321,-0.0002747005533612068,-0.028160087055775773,-0.028160087055775773,-0.028564186703057715,0.047900275979813056,0.0049394783269862685,0.004927319127544738,0.4359502922124361,0.32162291868403114,0.2788604652534854,0.7006154738017907,0.48638156948804445,0.39634468957109936,0.14413116302803397,0.0865052897556009,29.943561288686134,3.3993143194356943,24.60827432701421,23.518959844037074,71.41492759144012,-0.001360001961901336,-0.02447204378747625,0.0382058723291816,0.21874665819458805,0.14417051600884312,0.1455639354819791,0.18794598900228413,0.1968187813135177,0.19234870843608004,70.08428024912459,67.07184621535488,64.22688942747402,0.06475267375435645,0.11191633641362841,0.044295416035886825,0.00572011077104051,-0.025779143888759237,0.3179310149456829,1.3444237421012968,0.29348316215421855,0.31961942714120517,0.38689741070457623,0.9937564829435409,0.9540173058028432,True,1,1.0,0.0,1.0,1.1423961305372696,,,,,,,BULL,0.0034339343810525003,,,,0.29348316215421855,0.31961942714120517,0.38689741070457623,,,,,,,,,,,,,23.344566676348382,3.138266833088274,0.15413959318659895,92.7140414701795,1.4275359149760238,152.77329882741492,23.42064589871917,3.150182659087986,0.15508043063716448,90.86595595150457,1.342038955778316,126.07064227768976,23.628500382829607,3.161115042223518,0.15403076987916486,88.98530054759905,1.2802091180425434,112.15605889489532,588,23.357433287265778,90.68071722725809,1.343209069593975,9.319282772741914,28.438088615001405,28.437879971172745,3.727781784372657e-05,0.9999627221821563,0.1438685836256843,0.023870829901994545,1,0.0105845800363773,0.010640794865370139,NORMAL_FOR_CONDITIONS,0.6830301803143157
2015-05-08,41.96940177084861,41.99735591976534,41.716508662426975,41.96909075044085,2222521,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,28.350412640119536,0.03527285520299163,30.0,36.0,split_adjusted,-0.03546699135765885,-0.03546699135765874,-0.03611122364255648,-0.03231325827529319,-0.03231325827529319,-0.032846858000602275,0.04514087399619959,0.0022932036255942645,0.0022905782470785674,0.3999906825535966,0.28852633830113383,0.25349919195773785,0.6447347154150407,0.43754035250829104,0.3629335646054921,0.14413116302803397,0.0865052897556009,29.57326740294261,3.3868708249849955,24.637793682438982,23.53556770922634,71.02434882570816,-0.005469147402437091,-0.008372994126360944,0.05725313177517055,0.2050784793216347,0.14671082094817267,0.1321125132322687,0.18638471745908008,0.19189631831543771,0.19303754518832253,70.21927441348409,67.20914839403584,64.2405868802348,0.05676608799302807,0.10559931462208594,0.046210062173550615,0.0056011483013611585,-0.03110730135336015,0.29942555698912793,-1.5143883683071973,0.2946521035383604,0.3206530602090028,0.3846948362526368,0.9942208888249956,0.9538521127189478,True,1,1.0,0.0,1.0,1.142126236306222,,,,,,,BULL,0.0031785111462524222,,,,0.2946521035383604,0.3206530602090028,0.3846948362526368,,,,,,,,,,,,,23.348625060575046,3.138688727224863,0.1542923046127805,90.1405457528605,1.3348226184506051,153.06678198956917,23.434037940661035,3.150708969154181,0.1552365372939286,88.0224633478841,1.2492717210864819,126.39026170483096,23.63201104967747,3.161792942648673,0.1541983525257876,85.98756309639997,1.1858015318005501,112.5429563055999,589,23.369485360930533,87.86374516494284,1.2500628188801397,12.136254835057159,28.491791297074826,28.491584585177666,3.6608062545214504e-05,0.9999633919374549,0.14407754013599475,0.023807827121584524,1,-0.004967180683619787,-0.004954864642087224,NORMAL_FOR_CONDITIONS,0.6829535533438756
2015-05-11,42.083262544684,42.6073983659189,41.86691993521323,42.11653437699489,3649139,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,28.450011835127565,0.03514937026371596,33.0,39.0,split_adjusted,-0.044290749702871834,-0.04429074970287172,-0.04530154367645567,-0.03646837023733518,-0.03646837023733518,-0.0371499636824586,0.0371739056396716,-0.005347142700844798,-0.005361489835348454,0.3686161063578448,0.2596497405601239,0.23083369863631953,0.6392163040458558,0.43271711934455115,0.35957272485435166,0.14413116302803397,0.0865052897556009,29.297097312287892,3.3774884432754755,24.711956188962834,23.538732871664116,71.88653645749523,0.0121393246969832,0.004994869909659361,0.052134632754192056,0.2139358206027504,0.15866443694014376,0.13784374546652578,0.18599283294090654,0.19524215589652993,0.19386617496716232,70.38843554195829,67.36987896024817,64.25970587254962,0.06704268386636292,0.1186876049521981,0.048400051719302395,0.005570348780570278,-0.019345598287952348,0.30938236823594784,0.8686424509075459,0.29207663427989644,0.31927618507925093,0.38864718064085274,0.993336171852093,0.9541485385480639,True,1,1.0,0.0,1.0,1.1418175957861694,,,,,,,BULL,0.003665105481348852,,,,0.29207663427989644,0.31927618507925093,0.38864718064085274,,,,,,,,,,,,,23.34889469046501,3.139084422812956,0.15440762554064974,91.06750391984497,1.3539755761719958,153.3614340931075,23.44768258869644,3.1511997326132626,0.1553458516909709,89.09492505967528,1.2678088395191554,126.71091476503996,23.65136075432796,3.1624158275481893,0.15430372440211523,87.17490751643075,1.2036828646954671,112.92765114185254,590,23.383256624374066,88.92485984904236,1.2680537506265266,11.075140150957637,28.184791746792172,28.184602231868283,3.6003178398976324e-05,0.999963996821601,0.14423863167102988,0.023718990370296962,1,0.009372767895439615,0.00941682983764727,NORMAL_FOR_CONDITIONS,0.6830995316444046
2015-05-12,42.14309221145013,42.222969214794695,41.82686361494399,42.19072614591375,3390643,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,28.500128890935542,0.03508756061513987,34.0,40.0,split_adjusted,-0.04487344874889021,-0.04487344874889021,-0.0459114328815966,-0.05858331343069889,-0.05858331343069889,-0.06036942490205499,0.053448428343210175,0.010260172928900912,0.010207894640075654,0.36137204511721066,0.25298243639792894,0.22552665857540877,0.6059134682026603,0.40360958611815345,0.3390471943688569,0.14413116302803397,0.0865052897556009,29.52680634068579,3.385298540252166,24.799439517694196,23.54189803410189,72.32245411320093,0.00606396798604214,0.0013499105539176437,0.055751174774304246,0.21105406666602078,0.17503522917721637,0.1520775631994602,0.1814428395576932,0.19265819659173078,0.19365799588244026,70.53892191107884,67.54266581416532,64.28027165490357,0.07076694769771996,0.12511120832644873,0.050752650467569715,0.005542215776417114,-0.01339894139059905,0.3082853456736124,-0.03614071489551292,0.2909735260303208,0.31883856362526025,0.390187910344419,0.9929660794523194,0.9542640932758314,True,1,1.0,0.0,1.0,1.1415069732412964,,,,,,,BULL,0.0038686563012243274,,,,0.2909735260303208,0.31883856362526025,0.390187910344419,,,,,,,,,,,,,23.34916196359768,3.1394818283397723,0.1545293497825266,91.33312609577975,1.3617269580808558,153.6535107273874,23.463748202888915,3.151694741516924,0.15546358452094294,89.38198868511692,1.2749858357326052,127.0301909501192,23.67374342381604,3.1630528454381883,0.15442113656626785,87.47314893127704,1.210040079163449,113.3162983224934,591,23.39618329341391,89.20491182253403,1.2748841569126466,10.79508817746597,28.395766903171978,28.395572013617286,3.543891554430678e-05,0.9999645610844557,0.1444082058786145,0.02365160564489276,1,0.0036753917556695548,0.0036821542903983373,NORMAL_FOR_CONDITIONS,0.6831605968903672
2015-05-13,40.3938586691027,40.59255112656754,40.32154594462348,40.43864569481092,3555988,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,27.3165863628685,0.03660779523166564,35.0,41.0,split_adjusted,-0.07302721469229034,-0.07302721469229045,-0.0758310716598416,-0.11411798250918814,-0.11411798250918825,-0.12117150034697044,0.019115880917316863,-0.02266484206601671,-0.022925637728001824,0.2842978011923525,0.18204468335468782,0.1672457214459393,0.5098885605532884,0.3196813524047788,0.2773903077633344,0.14413116302803397,0.0865052897556009,30.27366021606793,3.4102780346554,24.849710620999037,23.553466289674066,72.70404150687779,0.005276195316596732,0.016666491397420602,0.048927735728243604,0.18643344278700713,0.19471384468619646,0.17497205756018075,0.1594597006080899,0.18819239709895622,0.18812332976069593,70.74013333480708,67.72898361713115,64.30272784242344,0.07345537499677257,0.1306525235607754,0.053283210365568046,0.005597682557117567,-0.008193441505814802,0.287739937047858,0.618579437098804,0.2911221959858055,0.3195055306475375,0.38937227336665703,0.9931269375642795,0.9542029205024992,True,1,1.0,0.0,1.0,1.1411703128309307,,,,,,,BULL,0.0037801843396462757,,,,0.2911221959858055,0.3195055306475375,0.38937227336665703,,,,,,,,,,,,,23.35027917879229,3.139879560177039,0.15465354961093572,81.27866404071493,1.0838064630632913,153.94448425341773,23.47979179646798,3.1521910014827865,0.15558449374055086,77.78277711640995,0.998191217932321,127.34902951374447,23.69887804305287,3.1636940477356954,0.15454274683825422,75.4753496402406,0.9304870787359404,113.70648623283782,592,23.408187045800002,77.90205911270694,0.9967536015094849,22.097940887293063,27.02186445719379,27.021729394712604,3.481653454118967e-05,0.9999651834654589,0.144580608165043,0.023558226779266417,1,0.010852742051711939,0.010911846678976638,NORMAL_FOR_CONDITIONS,0.6831340553018939
2015-05-14,39.36987482592607,39.67957066746394,39.16453430398651,39.48058596894302,3538411,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,26.669410356036625,0.037496142083758136,36.0,42.0,split_adjusted,-0.07206111887119238,-0.07206111887119249,-0.07478940921743593,-0.14079411734377822,-0.14079411734377822,-0.1517467085840507,-0.027280337031610813,-0.06715895293772578,-0.06952046021354619,0.2560930655128495,0.1560855500256202,0.14503977272440904,0.5064002130484073,0.31663244715894256,0.2750773004076503,0.14413116302803397,0.0865052897556009,30.83546772993597,3.428665577128021,24.894597300429883,23.56503454524624,73.53996506483278,0.01149762159887513,0.02975620847156568,0.07076536492947438,0.18643457769047278,0.20443603964071744,0.17383768050705517,0.17078665535770177,0.1760864191140327,0.18812350993765325,71.03875444850317,67.94342910971372,64.32734475677638,0.08237052542758616,0.14321468331841758,0.056213797827500134,0.0058709792193825105,0.0,0.2900896114056734,0.2647459054652043,0.28887481790626096,0.31846958972419076,0.3926555923695483,0.9923235851286477,0.9544491694277161,True,1,1.0,0.0,1.0,1.1408499312337803,,,,,,,BULL,0.004222028179243759,,,,0.28887481790626096,0.31846958972419076,0.3926555923695483,,,,,,,,,,,,,23.35203321061775,3.14019593528183,0.15467871311558942,79.29875144640842,0.9265741283713009,154.23560644940352,23.490730297575183,3.1525796657019467,0.1555833046309013,75.82042523515416,0.841591349876424,127.668535044392,23.726721638462443,3.164184790738576,0.15450657623909358,73.52963090515235,0.7723453669781858,114.09585850620446,593,23.419268766602144,75.92573288140514,0.8389509121051804,24.07426711859486,24.259034260156064,24.259004684421637,3.4605899959821683e-05,0.9999653941000402,0.14461251606663963,0.02349910825365435,1,0.09472935341324495,0.09936127648150679,NORMAL_FOR_CONDITIONS,0.6832666084537731
2015-05-15,39.92995163267149,40.18203251184771,39.95528004059777,39.98996659970593,5970858,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,27.013500514169518,0.037018527068547274,37.0,43.0,split_adjusted,-0.047156707837758605,-0.047156707837758716,-0.048304825195094825,-0.10684937597534983,-0.10684937597534983,-0.11300004040904632,-0.03290312529566497,-0.07255122359013921,-0.07531771361609296,0.24882442531182392,0.14939562382870242,0.13923625973146558,0.5574825604706715,0.361279729807088,0.308425235105211,0.14413116302803397,0.0865052897556009,31.0396040045589,3.4352639376485525,24.941936615126025,23.5671480800805,73.41175082364164,-0.001743463449814131,0.03361385267736994,0.08649431060140755,0.2042312588686428,0.19944184407136945,0.16932913448616116,0.11932603310404649,0.17736011281586203,0.1842159956667168,71.31871873243809,68.19200149016741,64.35361973490394,0.07654489118092322,0.14075558027740231,0.05964515704128481,0.006135422912302069,-0.001743463449814131,0.31971621587877525,-0.9514651009291377,0.2876095530460339,0.3170505848688166,0.3953398620851494,0.9916858688818084,0.9546504896563862,True,1,1.0,0.0,1.0,1.1405484412884472,,,,,,,BULL,0.004572772115005364,,,,0.2876095530460339,0.3170505848688166,0.39533986208514943,,,,,,,,,,,,,23.353773701831297,3.1404638663714795,0.1546580271152701,80.69296442216323,1.0078551796870094,154.5244812673098,23.50155910303022,3.1529054771560294,0.15552648448009898,77.11234304069967,0.922230598879783,127.98700463411619,23.748387331395232,3.16459405929821,0.15439909336102697,74.78115854726421,0.8532608444372026,114.48851409857402,594,23.428380128560327,77.22055379971967,0.9195905530861271,22.779446200280333,24.872410483211592,24.87235769104922,3.5487100358371415e-05,0.9999645128996416,0.14456509075246568,0.023828872262891054,1,0.08257970615264298,0.08608523766489663,NORMAL_FOR_CONDITIONS,0.6833718316345015
2015-05-18,39.76400575185146,39.78120892555853,39.61516946970679,39.645195422544944,2087876,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,26.780605186580583,0.037340455640677124,40.0,46.0,split_adjusted,-0.05867859241048701,-0.05867859241048701,-0.06047063810867659,-0.09280802932438437,-0.09280802932438426,-0.09740119671402514,-0.02902174948977132,-0.06882897265942078,-0.07131231574008678,0.22059398368880334,0.1234128312098366,0.11637122281510948,0.5549353885609527,0.35905343618619123,0.3067884546212931,0.14413116302803397,0.0865052897556009,30.245179018566045,3.4093368004888247,25.009469021721717,23.569261614914755,73.62871811595335,0.002955484508643913,0.024235159242763427,0.08576967315047401,0.2009696268531862,0.19444941976444463,0.18892223021631094,0.11743927777261279,0.17690478936504148,0.18413346531942676,71.60824147090013,68.44982062402569,64.38388237704906,0.07565976718001632,0.14358928659760029,0.06315149221920824,0.00647382520897799,0.0,0.3174507116761422,-1.5772758889770833,0.286648535093441,0.3166963567725058,0.39665510813405314,0.9913327838958369,0.9547491331100539,True,1,1.0,0.0,1.0,1.1402298814627265,,,,,,,BULL,0.004766968857289705,,,,0.286648535093441,0.3166963567725058,0.39665510813405314,,,,,,,,,,,,,23.35550761042787,3.140753446681738,0.15466002183950495,80.06711408167773,0.949983648209751,154.81209082035582,23.516913736381557,3.153259908448648,0.1554973517854264,76.39684083138414,0.8644393519824594,128.304055218985,23.78824390538757,3.165047414050528,0.1543261653677092,74.01055836261584,0.7946191374503074,114.88385396065917,595,23.43780984773114,76.50238815128574,0.8612659544364183,23.497611848714257,25.26243990162333,25.262371437405942,3.615030583705617e-05,0.9999638496941629,0.14455806996484033,0.024099603651686254,1,0.05836194481278323,0.060098623477865674,NORMAL_FOR_CONDITIONS,0.6834300906571869
2015-05-19,38.24613810814329,38.39378780497347,38.02249544659724,38.26194788842653,3370236,0.0,DEMO,2015-04-08 12:00:00+00:00,2.9607393220830307,2015-04-08 12:00:00+00:00,2015-04-02,DEMO_PIT_TTM,DEMO_PIT_TTM,GAAP_DILUTED_TTM,,96.0,True,1.0,"{""DEMO_PIT_TTM"": 2.9607393220830307}",False,False,[],,,USER_SUPPLIED_TTM,USER_SUPPLIED_TTM,,USER_SUPPLIED_TTM,2015-04-08,2.0,1.4803696610415154,0,25.84621185867002,0.03869038934866401,41.0,47.0,split_adjusted,-0.09311947473716864,-0.09311947473716864,-0.09774456272232035,-0.13381784508559313,-0.13381784508559313,-0.14366005199035925,-0.044194683844622884,-0.08337986178958845,-0.08706213659379136,0.1519072700895736,0.06019481078521416,0.058452674997445886,0.5187337582764064,0.3274122822220462,0.2832313945285603,0.14413116302803397,0.0865052897556009,29.520328720101197,3.3850791351750558,25.06747460194739,23.573463872058426,71.83209988918175,-0.024401052642831766,-0.006780110410131712,0.05887291840089026,0.16095589726432524,0.13676572800986087,0.16649563698710734,0.17468931384993674,0.20251694695460987,0.19175388495311013,71.82369254147554,68.66584675882697,64.40453817267418,0.04611103306532449,0.1153266823619421,0.0661647254534743,0.006653895146259137,-0.024401052642831766,0.2487016948999113,0.19893938475743975,0.29163099236012574,0.32077334610884795,0.3875956615310263,0.9934834449870488,0.954069674614827,True,1,1.0,0.0,1.0,1.1399118443853857,,,,,,,BULL,0.003584105257123177,,,,0.29163099236012574,0.32077334610884795,0.3875956615310263,,,,,,,,,,,,,23.357246431329653,3.141024987833606,0.1546458437845883,74.67150749678596,0.718668258244484,155.09873935544928,23.5326139238485,3.153590879150249,0.15544860734141447,71.30774904615807,0.6341206239582293,128.62075157575754,23.82297653949655,3.1654693589596326,0.15422769853129592,68.93521819237358,0.5621213886803855,115.28050906879322,596,23.442024326582416,71.36914259539907,0.6308707432195869,28.63085740460093,24.970649074471584,24.97059131104846,3.661907648960037e-05,0.9999633809235103,0.14452195853295313,0.024256757922504892,1,0.034465262160760624,0.035066071792786875,NORMAL_FOR_CONDITIONS,0.6830752315771369
